timestamp,event_type,host,user,src_ip,dst_ip,dst_port,status,bytes_out,is_attack,attack_type
2026-06-05T08:06:11,login,host-05,user09,10.0.0.140,,,success,0,0,
2026-06-05T08:06:34,login,host-16,svc_web,10.0.0.112,,,success,0,0,
2026-06-05T08:06:37,login,host-09,svc_web,10.0.0.158,,,success,0,0,
2026-06-05T08:07:26,login,host-03,user16,10.0.0.155,,,success,0,0,
2026-06-05T08:07:49,login,host-02,user19,10.0.0.237,,,success,0,0,
2026-06-05T08:08:14,network,host-01,,10.0.0.183,185.220.163.214,22,success,31153,0,
2026-06-05T08:09:09,login,host-15,user20,10.0.0.212,,,success,0,0,
2026-06-05T08:11:13,network,host-05,,10.0.0.120,185.220.56.60,3389,success,12308,0,
2026-06-05T08:11:28,network,host-02,,10.0.0.60,185.220.250.237,22,success,1716,0,
2026-06-05T08:12:00,login,host-16,user28,10.0.0.109,,,success,0,0,
2026-06-05T08:14:09,login,host-07,user19,10.0.0.93,,,success,0,0,
2026-06-05T08:15:31,network,host-05,,10.0.0.30,185.220.130.155,80,success,36819,0,
2026-06-05T08:16:13,login,host-02,user28,10.0.0.37,,,success,0,0,
2026-06-05T08:16:29,login,host-19,user10,10.0.0.166,,,success,0,0,
2026-06-05T08:17:21,network,host-07,,10.0.0.10,185.220.51.184,53,success,32344,0,
2026-06-05T08:18:19,network,host-06,,10.0.0.252,185.220.109.9,445,success,10276,0,
2026-06-05T08:19:01,login,host-19,user05,10.0.0.27,,,success,0,0,
2026-06-05T08:19:13,login,host-13,user08,10.0.0.240,,,success,0,0,
2026-06-05T08:19:31,login,host-19,user05,10.0.0.129,,,success,0,0,
2026-06-05T08:20:41,network,host-17,,10.0.0.39,185.220.151.72,22,success,9172,0,
2026-06-05T08:21:17,login,host-13,user28,10.0.0.181,,,success,0,0,
2026-06-05T08:22:11,login,host-12,user22,10.0.0.102,,,success,0,0,
2026-06-05T08:22:15,network,host-19,,10.0.0.83,185.220.51.184,80,success,38205,0,
2026-06-05T08:23:11,login,host-16,user19,10.0.0.174,,,success,0,0,
2026-06-05T08:23:54,login,host-03,user24,10.0.0.90,,,success,0,0,
2026-06-05T08:24:40,login,host-04,user15,10.0.0.78,,,success,0,0,
2026-06-05T08:25:16,login,host-20,user17,10.0.0.210,,,success,0,0,
2026-06-05T08:25:32,network,host-11,,10.0.0.181,185.220.148.50,3389,success,38793,0,
2026-06-05T08:25:35,network,host-01,,10.0.0.195,185.220.151.72,3389,success,4561,0,
2026-06-05T08:25:41,login,host-05,user12,10.0.0.42,,,success,0,0,
2026-06-05T08:26:21,login,host-17,user26,10.0.0.124,,,success,0,0,
2026-06-05T08:26:36,network,host-07,,10.0.0.199,185.220.97.21,443,success,33496,0,
2026-06-05T08:26:44,login,host-11,user19,10.0.0.198,,,success,0,0,
2026-06-05T08:26:45,network,host-19,,10.0.0.164,185.220.71.63,445,success,40108,0,
2026-06-05T08:26:50,login,host-05,user20,10.0.0.36,,,success,0,0,
2026-06-05T08:28:19,network,host-02,,10.0.0.97,185.220.229.140,3389,success,38418,0,
2026-06-05T08:29:49,login,host-07,user13,10.0.0.244,,,success,0,0,
2026-06-05T08:29:49,network,host-11,,10.0.0.212,185.220.71.63,53,success,4663,0,
2026-06-05T08:30:21,login,host-10,user17,10.0.0.42,,,success,0,0,
2026-06-05T08:31:48,network,host-07,,10.0.0.185,185.220.217.89,445,success,42700,0,
2026-06-05T08:32:43,login,host-14,user29,10.0.0.219,,,success,0,0,
2026-06-05T08:33:14,network,host-18,,10.0.0.183,185.220.88.72,445,success,45661,0,
2026-06-05T08:33:28,network,host-07,,10.0.0.227,185.220.60.222,445,success,32933,0,
2026-06-05T08:33:32,login,host-10,user06,10.0.0.132,,,success,0,0,
2026-06-05T08:34:20,login,host-10,user28,10.0.0.254,,,success,0,0,
2026-06-05T08:34:59,login,host-02,user19,10.0.0.53,,,success,0,0,
2026-06-05T08:35:44,network,host-09,,10.0.0.110,185.220.207.41,22,success,18882,0,
2026-06-05T08:36:07,network,host-09,,10.0.0.162,185.220.75.253,22,success,46402,0,
2026-06-05T08:36:47,login,host-10,user23,10.0.0.200,,,success,0,0,
2026-06-05T08:36:50,login,host-13,user23,10.0.0.123,,,success,0,0,
2026-06-05T08:42:01,login,host-18,user06,10.0.0.88,,,success,0,0,
2026-06-05T08:42:03,network,host-01,,10.0.0.197,185.220.189.27,80,success,45433,0,
2026-06-05T08:42:03,network,host-11,,10.0.0.42,185.220.138.32,80,success,41604,0,
2026-06-05T08:42:52,network,host-11,,10.0.0.151,185.220.72.117,53,success,41343,0,
2026-06-05T08:42:53,network,host-08,,10.0.0.56,185.220.148.50,443,success,32573,0,
2026-06-05T08:43:35,login,host-08,user05,10.0.0.159,,,success,0,0,
2026-06-05T08:44:55,network,host-14,,10.0.0.126,185.220.26.98,3389,success,33180,0,
2026-06-05T08:46:27,login,host-19,user01,10.0.0.235,,,success,0,0,
2026-06-05T08:46:43,network,host-02,,10.0.0.196,185.220.155.68,22,success,20385,0,
2026-06-05T08:47:26,network,host-01,,10.0.0.221,185.220.217.89,443,success,13694,0,
2026-06-05T08:48:05,login,host-01,user21,10.0.0.220,,,success,0,0,
2026-06-05T08:49:52,login,host-09,user12,10.0.0.188,,,success,0,0,
2026-06-05T08:50:53,network,host-12,,10.0.0.82,185.220.88.72,53,success,30088,0,
2026-06-05T08:51:21,network,host-18,,10.0.0.179,185.220.207.41,80,success,17024,0,
2026-06-05T08:51:35,network,host-15,,10.0.0.158,185.220.167.180,445,success,42975,0,
2026-06-05T08:52:39,network,host-07,,10.0.0.64,185.220.151.72,80,success,6886,0,
2026-06-05T08:53:34,login,host-13,user30,10.0.0.192,,,success,0,0,
2026-06-05T08:54:11,network,host-17,,10.0.0.201,185.220.179.109,53,success,37879,0,
2026-06-05T08:54:32,network,host-04,,10.0.0.105,185.220.164.29,445,success,44482,0,
2026-06-05T08:54:48,login,host-11,user05,10.0.0.190,,,success,0,0,
2026-06-05T08:56:26,network,host-05,,10.0.0.254,185.220.140.108,443,success,45721,0,
2026-06-05T08:56:40,login,host-14,user15,10.0.0.225,,,success,0,0,
2026-06-05T08:56:42,network,host-20,,10.0.0.33,185.220.57.115,3389,success,977,0,
2026-06-05T08:57:34,network,host-15,,10.0.0.38,185.220.142.76,53,success,30736,0,
2026-06-05T08:57:44,login,host-15,user08,10.0.0.27,,,success,0,0,
2026-06-05T08:59:08,network,host-20,,10.0.0.116,185.220.148.50,22,success,22076,0,
2026-06-05T08:59:16,login,host-02,user14,10.0.0.121,,,success,0,0,
2026-06-05T09:00:34,network,host-01,,10.0.0.160,185.220.72.117,22,success,16279,0,
2026-06-05T09:01:39,network,host-07,,10.0.0.84,185.220.142.76,53,success,31790,0,
2026-06-05T09:02:02,login,host-09,user14,10.0.0.173,,,success,0,0,
2026-06-05T09:02:37,login,host-15,user18,10.0.0.80,,,success,0,0,
2026-06-05T09:02:56,network,host-19,,10.0.0.106,185.220.246.196,80,success,2106,0,
2026-06-05T09:03:10,login,host-10,user04,10.0.0.170,,,success,0,0,
2026-06-05T09:03:38,login,host-07,user10,10.0.0.103,,,success,0,0,
2026-06-05T09:04:32,network,host-04,,10.0.0.124,185.220.229.140,22,success,7926,0,
2026-06-05T09:04:33,network,host-20,,10.0.0.25,185.220.181.18,443,success,31800,0,
2026-06-05T09:05:06,network,host-09,,10.0.0.236,185.220.56.60,445,success,1099,0,
2026-06-05T09:07:03,login,host-14,user24,10.0.0.122,,,success,0,0,
2026-06-05T09:07:03,network,host-06,,10.0.0.131,185.220.40.56,22,success,30420,0,
2026-06-05T09:08:15,network,host-09,,10.0.0.39,185.220.71.63,443,success,6399,0,
2026-06-05T09:09:49,network,host-11,,10.0.0.61,185.220.207.41,3389,success,14762,0,
2026-06-05T09:10:07,network,host-20,,10.0.0.9,185.220.7.190,445,success,42770,0,
2026-06-05T09:10:20,network,host-07,,10.0.0.151,185.220.23.152,53,success,7838,0,
2026-06-05T09:10:23,network,host-06,,10.0.0.167,185.220.174.190,443,success,11151,0,
2026-06-05T09:10:39,network,host-16,,10.0.0.254,185.220.130.155,80,success,17686,0,
2026-06-05T09:11:23,network,host-01,,10.0.0.235,185.220.164.29,53,success,13102,0,
2026-06-05T09:12:37,login,host-04,svc_web,10.0.0.27,,,success,0,0,
2026-06-05T09:13:26,login,host-09,user15,10.0.0.157,,,success,0,0,
2026-06-05T09:13:56,login,host-04,user23,10.0.0.224,,,success,0,0,
2026-06-05T09:14:27,network,host-05,,10.0.0.57,185.220.208.223,443,success,37044,0,
2026-06-05T09:14:48,login,host-09,user01,10.0.0.16,,,success,0,0,
2026-06-05T09:16:24,network,host-11,,10.0.0.199,185.220.21.219,80,success,11885,0,
2026-06-05T09:16:57,login,host-06,user17,10.0.0.89,,,success,0,0,
2026-06-05T09:17:20,network,host-07,,10.0.0.118,185.220.167.180,445,success,8860,0,
2026-06-05T09:18:07,network,host-08,,10.0.0.129,185.220.174.190,22,success,2289,0,
2026-06-05T09:18:57,login,host-15,user08,10.0.0.252,,,success,0,0,
2026-06-05T09:19:20,network,host-05,,10.0.0.73,185.220.229.140,3389,success,19369,0,
2026-06-05T09:21:59,network,host-13,,10.0.0.27,185.220.229.140,443,success,47594,0,
2026-06-05T09:22:36,network,host-17,,10.0.0.32,10.0.0.132,53,success,29471,0,
2026-06-05T09:22:59,login,host-14,user08,10.0.0.91,,,success,0,0,
2026-06-05T09:23:10,login,host-19,user05,10.0.0.117,,,success,0,0,
2026-06-05T09:23:13,network,host-13,,10.0.0.137,185.220.88.72,53,success,27819,0,
2026-06-05T09:23:17,network,host-04,,10.0.0.127,185.220.142.76,443,success,45261,0,
2026-06-05T09:23:21,login,host-03,user06,10.0.0.101,,,success,0,0,
2026-06-05T09:23:36,login,host-18,user14,10.0.0.33,,,success,0,0,
2026-06-05T09:23:58,network,host-13,,10.0.0.132,185.220.221.93,3389,success,49469,0,
2026-06-05T09:25:25,login,host-08,user19,10.0.0.183,,,success,0,0,
2026-06-05T09:25:58,login,host-03,user03,10.0.0.78,,,success,0,0,
2026-06-05T09:26:30,login,host-11,user29,10.0.0.174,,,success,0,0,
2026-06-05T09:27:27,login,host-11,user23,10.0.0.212,,,success,0,0,
2026-06-05T09:28:03,network,host-20,,10.0.0.218,185.220.213.161,22,success,11340,0,
2026-06-05T09:28:29,login,host-19,user10,10.0.0.236,,,success,0,0,
2026-06-05T09:29:14,network,host-05,,10.0.0.193,185.220.187.118,53,success,1730,0,
2026-06-05T09:29:16,login,host-04,user29,10.0.0.27,,,success,0,0,
2026-06-05T09:29:21,network,host-20,,10.0.0.248,185.220.164.29,53,success,22148,0,
2026-06-05T09:29:44,network,host-17,,10.0.0.54,185.220.25.92,445,success,8601,0,
2026-06-05T09:29:48,login,host-19,user09,10.0.0.56,,,success,0,0,
2026-06-05T09:31:20,network,host-12,,10.0.0.29,185.220.221.93,443,success,45020,0,
2026-06-05T09:33:31,login,host-19,user28,10.0.0.63,,,success,0,0,
2026-06-05T09:34:04,network,host-07,,10.0.0.75,185.220.7.144,22,success,44668,0,
2026-06-05T09:34:52,login,host-04,svc_backup,10.0.0.199,,,success,0,0,
2026-06-05T09:35:14,network,host-07,,10.0.0.165,185.220.2.195,443,success,28805,0,
2026-06-05T09:35:31,network,host-17,,10.0.0.108,185.220.23.152,53,success,32745,0,
2026-06-05T09:35:42,network,host-19,,10.0.0.201,185.220.7.144,53,success,49303,0,
2026-06-05T09:36:25,login,host-11,user11,10.0.0.233,,,success,0,0,
2026-06-05T09:36:38,network,host-07,,10.0.0.249,185.220.167.180,443,success,31098,0,
2026-06-05T09:36:47,login,host-20,user04,10.0.0.158,,,success,0,0,
2026-06-05T09:38:03,login,host-18,user25,10.0.0.118,,,success,0,0,
2026-06-05T09:38:09,login,host-11,user21,10.0.0.211,,,success,0,0,
2026-06-05T09:38:30,network,host-08,,10.0.0.213,185.220.163.214,3389,success,41161,0,
2026-06-05T09:39:34,network,host-02,,10.0.0.191,185.220.213.161,3389,success,20306,0,
2026-06-05T09:40:05,login,host-20,user17,10.0.0.49,,,success,0,0,
2026-06-05T09:40:27,login,host-17,user25,10.0.0.133,,,success,0,0,
2026-06-05T09:41:07,network,host-05,,10.0.0.217,185.220.142.76,22,success,48824,0,
2026-06-05T09:41:21,network,host-13,,10.0.0.125,185.220.59.198,445,success,11528,0,
2026-06-05T09:41:27,network,host-02,,10.0.0.20,185.220.174.190,3389,success,5586,0,
2026-06-05T09:41:39,network,host-13,,10.0.0.84,185.220.7.190,3389,success,36278,0,
2026-06-05T09:42:25,login,host-19,svc_web,10.0.0.212,,,failed,0,0,
2026-06-05T09:43:01,network,host-05,,10.0.0.120,185.220.250.237,3389,success,6607,0,
2026-06-05T09:43:11,network,host-20,,10.0.0.229,185.220.221.93,3389,success,47694,0,
2026-06-05T09:43:37,login,host-02,user29,10.0.0.210,,,success,0,0,
2026-06-05T09:44:39,login,host-12,user24,10.0.0.62,,,success,0,0,
2026-06-05T09:45:02,login,host-01,user01,10.0.0.174,,,success,0,0,
2026-06-05T09:45:31,login,host-11,user19,10.0.0.96,,,success,0,0,
2026-06-05T09:45:39,login,host-12,user07,10.0.0.3,,,success,0,0,
2026-06-05T09:45:57,network,host-01,,10.0.0.158,185.220.142.76,3389,success,13889,0,
2026-06-05T09:46:12,login,host-10,user15,10.0.0.129,,,success,0,0,
2026-06-05T09:46:14,login,host-13,user03,10.0.0.159,,,success,0,0,
2026-06-05T09:46:19,login,host-08,user06,10.0.0.73,,,success,0,0,
2026-06-05T09:46:37,network,host-14,,10.0.0.211,185.220.26.98,80,success,594,0,
2026-06-05T09:47:56,login,host-09,user27,10.0.0.178,,,failed,0,0,
2026-06-05T09:48:09,network,host-10,,10.0.0.118,185.220.7.190,445,success,49599,0,
2026-06-05T09:48:23,network,host-12,,10.0.0.208,185.220.25.92,53,success,37732,0,
2026-06-05T09:48:41,network,host-12,,10.0.0.130,185.220.246.196,443,success,3610,0,
2026-06-05T09:50:32,network,host-06,,10.0.0.136,185.220.189.27,3389,success,36112,0,
2026-06-05T09:50:40,network,host-11,,10.0.0.235,185.220.75.253,53,success,17490,0,
2026-06-05T09:50:51,network,host-19,,10.0.0.44,185.220.60.222,445,success,31816,0,
2026-06-05T09:51:43,network,host-01,,10.0.0.174,185.220.148.50,80,success,49146,0,
2026-06-05T09:52:40,network,host-16,,10.0.0.66,185.220.51.184,53,success,20538,0,
2026-06-05T09:52:53,login,host-18,user20,10.0.0.27,,,success,0,0,
2026-06-05T09:53:28,network,host-17,,10.0.0.10,10.0.0.189,443,success,25438,0,
2026-06-05T09:54:25,network,host-19,,10.0.0.10,185.220.163.214,80,success,13259,0,
2026-06-05T09:54:26,network,host-04,,10.0.0.146,185.220.56.60,22,success,24829,0,
2026-06-05T09:54:47,network,host-08,,10.0.0.200,185.220.159.227,53,success,18364,0,
2026-06-05T09:54:52,login,host-08,svc_backup,10.0.0.234,,,success,0,0,
2026-06-05T09:54:58,network,host-12,,10.0.0.58,185.220.207.12,3389,success,32066,0,
2026-06-05T09:56:09,network,host-15,,10.0.0.207,185.220.56.60,443,success,38196,0,
2026-06-05T09:57:22,login,host-20,user13,10.0.0.124,,,success,0,0,
2026-06-05T10:00:18,network,host-14,,10.0.0.190,185.220.246.196,22,success,4170,0,
2026-06-05T10:03:34,network,host-11,,10.0.0.216,185.220.87.27,53,success,19715,0,
2026-06-05T10:05:45,login,host-19,user09,10.0.0.80,,,success,0,0,
2026-06-05T10:05:46,login,host-11,user23,10.0.0.145,,,success,0,0,
2026-06-05T10:07:18,network,host-20,,10.0.0.114,185.220.88.72,22,success,31052,0,
2026-06-05T10:07:31,login,host-18,user06,10.0.0.182,,,success,0,0,
2026-06-05T10:08:00,network,host-19,,10.0.0.85,185.220.56.60,3389,success,27801,0,
2026-06-05T10:09:16,network,host-10,,10.0.0.37,185.220.2.195,3389,success,43743,0,
2026-06-05T10:09:47,login,host-14,user06,10.0.0.58,,,success,0,0,
2026-06-05T10:12:23,network,host-14,,10.0.0.102,185.220.130.155,3389,success,49757,0,
2026-06-05T10:13:52,network,host-03,,10.0.0.17,185.220.179.109,80,success,29818,0,
2026-06-05T10:14:44,network,host-04,,10.0.0.143,185.220.174.190,53,success,25360,0,
2026-06-05T10:18:06,network,host-01,,10.0.0.126,185.220.167.180,22,success,27247,0,
2026-06-05T10:18:21,login,host-03,user28,10.0.0.55,,,success,0,0,
2026-06-05T10:18:28,network,host-20,,10.0.0.26,185.220.97.21,22,success,8339,0,
2026-06-05T10:19:42,network,host-03,,10.0.0.15,185.220.174.190,80,success,12233,0,
2026-06-05T10:20:07,network,host-11,,10.0.0.116,185.220.189.27,53,success,48894,0,
2026-06-05T10:20:43,login,host-14,user18,10.0.0.144,,,success,0,0,
2026-06-05T10:21:15,network,host-16,,10.0.0.68,185.220.142.76,445,success,19690,0,
2026-06-05T10:21:19,network,host-11,,10.0.0.44,185.220.207.41,443,success,46356,0,
2026-06-05T10:22:14,network,host-07,,10.0.0.161,185.220.163.214,443,success,13131,0,
2026-06-05T10:24:21,network,host-12,,10.0.0.67,185.220.59.198,53,success,38075,0,
2026-06-05T10:25:07,network,host-10,,10.0.0.118,185.220.208.223,80,success,45682,0,
2026-06-05T10:25:21,network,host-06,,10.0.0.65,185.220.8.24,80,success,23329,0,
2026-06-05T10:26:20,login,host-15,user29,10.0.0.73,,,success,0,0,
2026-06-05T10:26:45,login,host-08,user21,10.0.0.200,,,success,0,0,
2026-06-05T10:27:21,login,host-11,user09,10.0.0.243,,,success,0,0,
2026-06-05T10:28:23,network,host-15,,10.0.0.105,185.220.246.196,445,success,6108,0,
2026-06-05T10:28:38,login,host-13,user18,10.0.0.50,,,success,0,0,
2026-06-05T10:28:53,network,host-15,,10.0.0.57,185.220.250.237,22,success,29562,0,
2026-06-05T10:28:58,network,host-03,,10.0.0.218,185.220.57.115,443,success,27879,0,
2026-06-05T10:31:23,login,host-12,user02,10.0.0.79,,,success,0,0,
2026-06-05T10:31:23,network,host-01,,10.0.0.53,185.220.213.161,22,success,21496,0,
2026-06-05T10:32:23,login,host-20,user13,10.0.0.235,,,success,0,0,
2026-06-05T10:33:28,network,host-17,,10.0.0.160,185.220.142.76,445,success,22480,0,
2026-06-05T10:34:37,network,host-10,,10.0.0.45,185.220.208.223,3389,success,18649,0,
2026-06-05T10:36:09,network,host-14,,10.0.0.239,185.220.217.89,80,success,15749,0,
2026-06-05T10:36:57,network,host-10,,10.0.0.253,185.220.148.50,445,success,11316,0,
2026-06-05T10:38:29,login,host-20,user06,10.0.0.91,,,success,0,0,
2026-06-05T10:38:39,login,host-06,user30,10.0.0.251,,,success,0,0,
2026-06-05T10:39:12,network,host-02,,10.0.0.123,185.220.75.253,445,success,10935,0,
2026-06-05T10:39:59,login,host-02,svc_web,10.0.0.222,,,success,0,0,
2026-06-05T10:40:42,network,host-19,,10.0.0.157,185.220.221.93,53,success,40747,0,
2026-06-05T10:41:07,login,host-11,user02,10.0.0.164,,,success,0,0,
2026-06-05T10:41:36,network,host-14,,10.0.0.19,185.220.148.50,80,success,25113,0,
2026-06-05T10:42:03,network,host-09,,10.0.0.126,185.220.148.50,80,success,38753,0,
2026-06-05T10:42:22,network,host-13,,10.0.0.156,185.220.75.253,443,success,36513,0,
2026-06-05T10:43:24,login,host-18,user06,10.0.0.80,,,success,0,0,
2026-06-05T10:44:13,login,host-06,user04,10.0.0.57,,,success,0,0,
2026-06-05T10:44:51,login,host-04,user21,10.0.0.144,,,success,0,0,
2026-06-05T10:46:01,login,host-18,user20,10.0.0.186,,,success,0,0,
2026-06-05T10:46:13,network,host-12,,10.0.0.247,185.220.179.109,445,success,22995,0,
2026-06-05T10:47:15,login,host-03,user12,10.0.0.36,,,success,0,0,
2026-06-05T10:48:57,network,host-11,,10.0.0.68,185.220.155.68,80,success,47141,0,
2026-06-05T10:49:07,network,host-08,,10.0.0.174,185.220.221.93,445,success,35310,0,
2026-06-05T10:49:42,network,host-17,,10.0.0.52,185.220.71.63,22,success,8034,0,
2026-06-05T10:51:48,login,host-10,user22,10.0.0.58,,,success,0,0,
2026-06-05T10:52:14,network,host-17,,10.0.0.24,185.220.21.219,53,success,4454,0,
2026-06-05T10:52:55,login,host-09,user14,10.0.0.86,,,success,0,0,
2026-06-05T10:54:02,network,host-07,,10.0.0.67,185.220.56.60,443,success,7042,0,
2026-06-05T10:54:50,login,host-13,user22,10.0.0.140,,,failed,0,0,
2026-06-05T10:54:52,login,host-06,user25,10.0.0.214,,,success,0,0,
2026-06-05T10:56:53,login,host-09,user26,10.0.0.100,,,success,0,0,
2026-06-05T10:57:15,network,host-02,,10.0.0.244,185.220.142.76,445,success,9529,0,
2026-06-05T10:57:18,login,host-16,svc_backup,10.0.0.64,,,success,0,0,
2026-06-05T10:57:50,network,host-06,,10.0.0.38,185.220.12.170,3389,success,13443,0,
2026-06-05T10:58:42,network,host-20,,10.0.0.129,185.220.246.196,22,success,48553,0,
2026-06-05T10:59:57,login,host-17,user26,10.0.0.162,,,success,0,0,
2026-06-05T11:00:18,network,host-04,,10.0.0.107,185.220.140.108,22,success,30537,0,
2026-06-05T11:00:49,network,host-12,,10.0.0.132,185.220.221.93,53,success,41603,0,
2026-06-05T11:01:23,login,host-03,user21,10.0.0.16,,,success,0,0,
2026-06-05T11:01:59,network,host-19,,10.0.0.188,185.220.21.219,22,success,25012,0,
2026-06-05T11:02:05,network,host-11,,10.0.0.83,185.220.24.98,53,success,46894,0,
2026-06-05T11:02:55,network,host-05,,10.0.0.14,185.220.207.12,443,success,45368,0,
2026-06-05T11:02:55,network,host-14,,10.0.0.7,185.220.109.9,53,success,5420,0,
2026-06-05T11:03:18,network,host-12,,10.0.0.119,185.220.75.253,445,success,27869,0,
2026-06-05T11:04:12,login,host-10,user19,10.0.0.44,,,failed,0,0,
2026-06-05T11:05:13,network,host-03,,10.0.0.197,185.220.213.161,445,success,26475,0,
2026-06-05T11:07:25,network,host-03,,10.0.0.36,185.220.179.109,443,success,32114,0,
2026-06-05T11:07:31,login,host-13,user06,10.0.0.165,,,success,0,0,
2026-06-05T11:07:55,network,host-01,,10.0.0.229,185.220.213.161,53,success,20785,0,
2026-06-05T11:08:22,network,host-15,,10.0.0.102,185.220.51.184,80,success,35144,0,
2026-06-05T11:08:31,login,host-18,admin,10.0.0.64,,,success,0,0,
2026-06-05T11:09:15,login,host-19,user04,10.0.0.119,,,success,0,0,
2026-06-05T11:10:17,login,host-06,user18,10.0.0.105,,,success,0,0,
2026-06-05T11:10:43,login,host-15,user06,10.0.0.186,,,success,0,0,
2026-06-05T11:10:47,login,host-04,user30,10.0.0.124,,,success,0,0,
2026-06-05T11:12:04,network,host-15,,10.0.0.107,185.220.21.219,80,success,8234,0,
2026-06-05T11:13:50,login,host-17,user01,10.0.0.22,,,success,0,0,
2026-06-05T11:14:30,network,host-07,,10.0.0.31,185.220.174.190,53,success,25549,0,
2026-06-05T11:16:36,network,host-20,,10.0.0.167,185.220.250.237,53,success,26195,0,
2026-06-05T11:17:40,login,host-10,user19,10.0.0.172,,,success,0,0,
2026-06-05T11:18:18,network,host-06,,10.0.0.40,185.220.229.140,443,success,35589,0,
2026-06-05T11:18:27,login,host-16,user05,10.0.0.95,,,failed,0,0,
2026-06-05T11:19:19,network,host-16,,10.0.0.117,185.220.213.161,445,success,33821,0,
2026-06-05T11:20:09,login,host-11,user17,10.0.0.84,,,success,0,0,
2026-06-05T11:22:19,login,host-14,user02,10.0.0.104,,,success,0,0,
2026-06-05T11:23:10,login,host-15,user28,10.0.0.227,,,success,0,0,
2026-06-05T11:23:30,login,host-02,user20,10.0.0.95,,,success,0,0,
2026-06-05T11:24:07,network,host-12,,10.0.0.152,185.220.40.56,445,success,10993,0,
2026-06-05T11:25:15,login,host-16,user09,10.0.0.52,,,success,0,0,
2026-06-05T11:25:55,login,host-05,user11,10.0.0.165,,,success,0,0,
2026-06-05T11:26:08,login,host-17,user23,10.0.0.110,,,success,0,0,
2026-06-05T11:27:21,network,host-05,,10.0.0.57,185.220.88.72,3389,success,35471,0,
2026-06-05T11:27:22,login,host-11,user17,10.0.0.136,,,success,0,0,
2026-06-05T11:27:32,network,host-09,,10.0.0.164,185.220.88.72,53,success,41714,0,
2026-06-05T11:27:54,network,host-11,,10.0.0.193,185.220.7.190,3389,success,1996,0,
2026-06-05T11:28:43,login,host-02,user29,10.0.0.25,,,success,0,0,
2026-06-05T11:30:17,network,host-14,,10.0.0.108,185.220.189.27,53,success,18538,0,
2026-06-05T11:30:52,network,host-09,,10.0.0.87,185.220.189.27,445,success,43919,0,
2026-06-05T11:32:17,network,host-19,,10.0.0.193,185.220.87.27,3389,success,30699,0,
2026-06-05T11:32:53,login,host-04,user01,10.0.0.17,,,success,0,0,
2026-06-05T11:39:03,network,host-17,,10.0.0.225,185.220.21.219,445,success,18617,0,
2026-06-05T11:39:13,network,host-14,,10.0.0.79,185.220.179.109,3389,success,3965,0,
2026-06-05T11:39:33,network,host-11,,10.0.0.129,185.220.174.190,3389,success,20238,0,
2026-06-05T11:41:13,network,host-06,,10.0.0.212,185.220.221.93,3389,success,40630,0,
2026-06-05T11:41:17,network,host-17,,10.0.0.216,185.220.2.195,445,success,26090,0,
2026-06-05T11:41:46,login,host-17,user21,10.0.0.97,,,success,0,0,
2026-06-05T11:42:25,network,host-10,,10.0.0.5,185.220.7.144,3389,success,38618,0,
2026-06-05T11:43:08,login,host-03,user21,10.0.0.97,,,failed,0,0,
2026-06-05T11:43:53,login,host-06,user07,10.0.0.102,,,success,0,0,
2026-06-05T11:43:56,network,host-02,,10.0.0.185,185.220.140.108,445,success,26299,0,
2026-06-05T11:44:12,login,host-20,user28,10.0.0.27,,,success,0,0,
2026-06-05T11:45:31,network,host-07,,10.0.0.205,185.220.109.9,443,success,15318,0,
2026-06-05T11:45:46,network,host-10,,10.0.0.88,185.220.2.195,53,success,16793,0,
2026-06-05T11:46:07,login,host-04,user09,10.0.0.131,,,success,0,0,
2026-06-05T11:47:53,network,host-05,,10.0.0.191,185.220.151.72,3389,success,27261,0,
2026-06-05T11:48:07,network,host-16,,10.0.0.190,185.220.97.21,3389,success,11412,0,
2026-06-05T11:48:25,login,host-14,user29,10.0.0.190,,,success,0,0,
2026-06-05T11:49:37,network,host-15,,10.0.0.7,10.0.0.252,445,success,13192,0,
2026-06-05T11:50:00,login,host-18,user11,10.0.0.131,,,success,0,0,
2026-06-05T11:51:19,network,host-20,,10.0.0.130,185.220.151.72,22,success,18008,0,
2026-06-05T11:52:13,login,host-02,user07,10.0.0.101,,,success,0,0,
2026-06-05T11:52:30,login,host-03,user23,10.0.0.177,,,success,0,0,
2026-06-05T11:52:35,login,host-06,user25,10.0.0.202,,,success,0,0,
2026-06-05T11:53:47,login,host-18,svc_web,10.0.0.73,,,success,0,0,
2026-06-05T11:53:50,login,host-01,user04,10.0.0.166,,,success,0,0,
2026-06-05T11:53:51,network,host-16,,10.0.0.130,185.220.58.36,22,success,22107,0,
2026-06-05T11:53:56,network,host-19,,10.0.0.47,185.220.87.27,443,success,31525,0,
2026-06-05T11:54:04,login,host-11,user20,10.0.0.246,,,success,0,0,
2026-06-05T11:54:17,login,host-11,user29,10.0.0.202,,,success,0,0,
2026-06-05T11:55:22,network,host-20,,10.0.0.103,185.220.213.161,53,success,29839,0,
2026-06-05T11:55:27,login,host-05,user11,10.0.0.83,,,success,0,0,
2026-06-05T11:56:18,network,host-04,,10.0.0.102,185.220.250.237,22,success,39290,0,
2026-06-05T11:57:40,network,host-17,,10.0.0.193,185.220.140.108,53,success,38363,0,
2026-06-05T11:58:01,network,host-01,,10.0.0.253,185.220.56.60,22,success,9783,0,
