host,src_ip,timestamp,event_count,failed_login_count,distinct_dst_ports,distinct_dst_ips,distinct_users,total_bytes_out,max_bytes_out,attack_present,hour,is_weekday
host-15,10.0.0.5,2026-06-05 01:29:00,1,0,1,1,0,45442,45442,0,1,1
host-15,10.0.0.51,2026-06-02 03:35:00,1,0,1,1,0,26901,26901,0,3,1
host-15,10.0.0.51,2026-06-02 17:39:00,1,0,1,1,0,14865,14865,0,17,1
host-15,10.0.0.51,2026-06-03 01:00:00,1,0,1,1,0,38163,38163,0,1,1
host-15,10.0.0.52,2026-06-02 12:10:00,1,0,1,1,0,15004,15004,0,12,1
host-15,10.0.0.53,2026-06-03 14:14:00,1,0,1,1,0,26220,26220,0,14,1
host-15,10.0.0.54,2026-06-04 23:54:00,1,0,1,1,0,11641,11641,0,23,1
host-15,10.0.0.55,2026-06-03 15:01:00,1,0,1,1,0,367,367,1,15,1
host-15,10.0.0.56,2026-06-04 07:45:00,1,0,1,1,0,42024,42024,0,7,1
host-15,10.0.0.56,2026-06-04 18:07:00,1,0,1,1,0,25928,25928,0,18,1
host-15,10.0.0.56,2026-06-05 18:31:00,1,0,1,1,0,48968,48968,0,18,1
host-15,10.0.0.57,2026-06-01 11:43:00,1,0,1,1,0,32222,32222,0,11,1
host-15,10.0.0.57,2026-06-05 10:28:00,1,0,1,1,0,29562,29562,0,10,1
host-15,10.0.0.58,2026-06-05 17:04:00,1,0,1,1,0,47996,47996,0,17,1
host-15,10.0.0.59,2026-06-01 07:15:00,1,0,1,1,0,33483,33483,0,7,1
host-15,10.0.0.6,2026-06-03 19:37:00,1,0,0,0,1,0,0,0,19,1
host-15,10.0.0.61,2026-06-04 11:32:00,1,0,0,0,1,0,0,0,11,1
host-15,10.0.0.62,2026-06-01 08:53:00,1,0,1,1,0,24551,24551,0,8,1
host-15,10.0.0.63,2026-06-01 07:00:00,1,0,0,0,1,0,0,0,7,1
host-15,10.0.0.63,2026-06-03 14:41:00,1,0,1,1,0,816,816,0,14,1
host-15,10.0.0.63,2026-06-04 16:53:00,1,0,1,1,0,30393,30393,0,16,1
host-15,10.0.0.64,2026-06-03 14:28:00,1,0,0,0,1,0,0,0,14,1
host-15,10.0.0.65,2026-06-03 04:55:00,1,0,1,1,0,21412,21412,0,4,1
host-15,10.0.0.66,2026-06-02 16:36:00,1,0,1,1,0,22721,22721,0,16,1
host-15,10.0.0.66,2026-06-05 14:07:00,1,0,0,0,1,0,0,0,14,1
host-15,10.0.0.66,2026-06-05 15:42:00,1,0,1,1,0,24660,24660,0,15,1
host-15,10.0.0.67,2026-06-01 11:03:00,1,0,1,1,0,12066,12066,0,11,1
host-15,10.0.0.67,2026-06-04 13:45:00,1,0,1,1,0,36932,36932,0,13,1
host-15,10.0.0.68,2026-06-01 11:41:00,1,0,1,1,0,26216,26216,0,11,1
host-15,10.0.0.69,2026-06-03 16:46:00,1,0,1,1,0,595,595,1,16,1
host-15,10.0.0.69,2026-06-05 02:53:00,1,0,1,1,0,21117,21117,0,2,1
host-15,10.0.0.7,2026-06-05 00:29:00,1,0,1,1,0,31841,31841,0,0,1
host-15,10.0.0.7,2026-06-05 11:49:00,1,0,1,1,0,13192,13192,0,11,1
host-15,10.0.0.70,2026-06-01 06:17:00,1,0,0,0,1,0,0,0,6,1
host-15,10.0.0.71,2026-06-02 08:02:00,1,0,0,0,1,0,0,0,8,1
host-15,10.0.0.72,2026-06-02 03:00:00,1,0,1,1,0,16094,16094,0,3,1
host-15,10.0.0.73,2026-06-02 07:09:00,1,0,1,1,0,22913,22913,0,7,1
host-15,10.0.0.73,2026-06-05 10:26:00,1,0,0,0,1,0,0,0,10,1
host-15,10.0.0.75,2026-06-05 21:23:00,1,0,1,1,0,7724,7724,0,21,1
host-15,10.0.0.76,2026-06-02 09:17:00,1,0,0,0,1,0,0,0,9,1
host-15,10.0.0.76,2026-06-03 21:20:00,1,0,0,0,1,0,0,0,21,1
host-15,10.0.0.77,2026-06-02 15:17:00,1,0,0,0,1,0,0,0,15,1
host-15,10.0.0.78,2026-06-05 20:31:00,1,0,1,1,0,38500,38500,0,20,1
host-15,10.0.0.79,2026-06-01 03:38:00,1,0,0,0,1,0,0,0,3,1
host-15,10.0.0.8,2026-06-01 04:27:00,1,0,1,1,0,7104,7104,0,4,1
host-15,10.0.0.8,2026-06-05 22:08:00,1,0,1,1,0,756,756,0,22,1
host-15,10.0.0.80,2026-06-04 07:05:00,1,0,0,0,1,0,0,0,7,1
host-15,10.0.0.80,2026-06-04 13:50:00,1,0,0,0,1,0,0,0,13,1
host-15,10.0.0.80,2026-06-05 09:02:00,1,0,0,0,1,0,0,0,9,1
host-15,10.0.0.81,2026-06-01 17:31:00,1,0,1,1,0,10989,10989,0,17,1
host-15,10.0.0.81,2026-06-05 14:34:00,1,0,0,0,1,0,0,0,14,1
host-15,10.0.0.82,2026-06-04 20:05:00,1,0,1,1,0,25739,25739,0,20,1
host-15,10.0.0.84,2026-06-01 06:03:00,1,0,0,0,1,0,0,0,6,1
host-15,10.0.0.84,2026-06-01 12:24:00,1,0,1,1,0,38180,38180,0,12,1
host-15,10.0.0.84,2026-06-01 13:36:00,1,0,0,0,1,0,0,0,13,1
host-15,10.0.0.84,2026-06-05 12:37:00,1,0,0,0,1,0,0,0,12,1
host-15,10.0.0.85,2026-06-05 12:26:00,1,0,1,1,0,28766,28766,0,12,1
host-15,10.0.0.86,2026-06-01 10:23:00,1,0,1,1,0,45847,45847,0,10,1
host-15,10.0.0.86,2026-06-01 20:05:00,1,0,1,1,0,6177,6177,0,20,1
host-15,10.0.0.86,2026-06-03 16:26:00,1,0,1,1,0,551,551,1,16,1
host-15,10.0.0.86,2026-06-04 05:10:00,1,0,1,1,0,11166,11166,0,5,1
host-15,10.0.0.86,2026-06-04 22:33:00,1,0,1,1,0,17726,17726,0,22,1
host-15,10.0.0.87,2026-06-01 07:25:00,1,0,1,1,0,35153,35153,0,7,1
host-15,10.0.0.87,2026-06-04 06:24:00,1,0,1,1,0,17255,17255,0,6,1
host-15,10.0.0.87,2026-06-04 15:51:00,1,0,1,1,0,44270,44270,0,15,1
host-15,10.0.0.88,2026-06-05 13:29:00,1,0,0,0,1,0,0,0,13,1
host-15,10.0.0.89,2026-06-01 07:30:00,1,0,1,1,0,11355,11355,0,7,1
host-15,10.0.0.89,2026-06-01 14:39:00,1,0,0,0,1,0,0,0,14,1
host-15,10.0.0.89,2026-06-05 17:10:00,1,0,0,0,1,0,0,0,17,1
host-15,10.0.0.9,2026-06-01 20:32:00,1,0,1,1,0,36021,36021,0,20,1
host-15,10.0.0.9,2026-06-05 17:42:00,1,0,1,1,0,26330,26330,0,17,1
host-15,10.0.0.90,2026-06-03 09:32:00,1,0,1,1,0,28953,28953,0,9,1
host-15,10.0.0.90,2026-06-03 14:51:00,1,0,1,1,0,273,273,1,14,1
host-15,10.0.0.91,2026-06-01 02:50:00,1,0,1,1,0,43691,43691,0,2,1
host-15,10.0.0.91,2026-06-03 15:45:00,1,0,1,1,0,14145,14145,0,15,1
host-15,10.0.0.91,2026-06-04 07:39:00,1,0,0,0,1,0,0,0,7,1
host-15,10.0.0.92,2026-06-01 01:36:00,1,0,0,0,1,0,0,0,1,1
host-15,10.0.0.92,2026-06-01 12:06:00,1,0,1,1,0,12123,12123,0,12,1
host-15,10.0.0.92,2026-06-03 10:49:00,1,0,0,0,1,0,0,0,10,1
host-15,10.0.0.93,2026-06-05 06:07:00,1,0,0,0,1,0,0,0,6,1
host-15,10.0.0.94,2026-06-04 05:13:00,1,0,1,1,0,9789,9789,0,5,1
host-15,10.0.0.95,2026-06-01 15:34:00,1,0,1,1,0,28475,28475,0,15,1
host-15,10.0.0.95,2026-06-02 13:02:00,1,0,0,0,1,0,0,0,13,1
host-15,10.0.0.95,2026-06-03 14:21:00,1,0,1,1,0,244,244,1,14,1
host-15,10.0.0.95,2026-06-05 17:16:00,1,0,0,0,1,0,0,0,17,1
host-15,10.0.0.96,2026-06-01 13:31:00,1,0,0,0,1,0,0,0,13,1
host-15,10.0.0.96,2026-06-03 01:19:00,1,0,1,1,0,16126,16126,0,1,1
host-15,10.0.0.96,2026-06-05 07:27:00,1,0,1,1,0,645,645,0,7,1
host-15,10.0.0.96,2026-06-05 16:34:00,1,0,1,1,0,5833,5833,0,16,1
host-15,10.0.0.97,2026-06-01 20:32:00,1,0,1,1,0,2031,2031,0,20,1
host-15,10.0.0.97,2026-06-03 04:40:00,1,0,0,0,1,0,0,0,4,1
host-15,10.0.0.98,2026-06-01 00:08:00,1,0,1,1,0,11120,11120,0,0,1
host-15,10.0.0.98,2026-06-02 17:41:00,1,0,1,1,0,20071,20071,0,17,1
host-15,10.0.0.98,2026-06-05 03:56:00,1,0,1,1,0,2912,2912,0,3,1
host-16,10.0.0.100,2026-06-01 08:26:00,1,0,0,0,1,0,0,0,8,1
host-16,10.0.0.101,2026-06-01 18:15:00,1,0,0,0,1,0,0,0,18,1
host-16,10.0.0.102,2026-06-02 10:53:00,1,0,0,0,1,0,0,0,10,1
host-16,10.0.0.102,2026-06-04 20:58:00,1,0,1,1,0,19500,19500,0,20,1
host-16,10.0.0.102,2026-06-05 06:34:00,1,0,1,1,0,27500,27500,0,6,1
host-16,10.0.0.103,2026-06-02 23:27:00,1,0,0,0,1,0,0,0,23,1
host-16,10.0.0.103,2026-06-03 01:15:00,1,0,1,1,0,30588,30588,0,1,1
host-16,10.0.0.105,2026-06-02 09:22:00,1,0,1,1,0,29333,29333,0,9,1
host-16,10.0.0.106,2026-06-04 22:20:00,1,0,0,0,1,0,0,0,22,1
host-16,10.0.0.107,2026-06-01 23:09:00,1,0,1,1,0,48768,48768,0,23,1
host-16,10.0.0.107,2026-06-02 09:02:00,1,0,1,1,0,1088,1088,0,9,1
host-16,10.0.0.107,2026-06-03 10:34:00,1,0,0,0,1,0,0,0,10,1
host-16,10.0.0.108,2026-06-02 19:45:00,1,0,0,0,1,0,0,0,19,1
host-16,10.0.0.109,2026-06-05 08:12:00,1,0,0,0,1,0,0,0,8,1
host-16,10.0.0.11,2026-06-03 14:02:00,1,0,1,1,0,5576,5576,0,14,1
host-16,10.0.0.110,2026-06-02 06:56:00,1,0,0,0,1,0,0,0,6,1
host-16,10.0.0.110,2026-06-05 16:31:00,1,0,1,1,0,24818,24818,0,16,1
host-16,10.0.0.110,2026-06-05 22:31:00,1,0,1,1,0,18078,18078,0,22,1
host-16,10.0.0.111,2026-06-03 23:42:00,1,0,1,1,0,7486,7486,0,23,1
host-16,10.0.0.111,2026-06-04 14:25:00,1,0,1,1,0,11240,11240,0,14,1
host-16,10.0.0.112,2026-06-01 01:03:00,1,0,1,1,0,30460,30460,0,1,1
host-16,10.0.0.112,2026-06-05 08:06:00,1,0,0,0,1,0,0,0,8,1
host-16,10.0.0.114,2026-06-01 23:32:00,1,0,1,1,0,31027,31027,0,23,1
host-16,10.0.0.114,2026-06-02 11:58:00,1,0,0,0,1,0,0,0,11,1
host-16,10.0.0.115,2026-06-04 00:28:00,1,0,1,1,0,11694,11694,0,0,1
host-16,10.0.0.116,2026-06-05 05:08:00,1,0,1,1,0,23748,23748,0,5,1
host-16,10.0.0.117,2026-06-02 03:54:00,1,0,1,1,0,16446,16446,0,3,1
host-16,10.0.0.117,2026-06-05 11:19:00,1,0,1,1,0,33821,33821,0,11,1
host-16,10.0.0.117,2026-06-05 18:10:00,1,0,0,0,1,0,0,0,18,1
host-16,10.0.0.118,2026-06-02 02:53:00,1,0,0,0,1,0,0,0,2,1
host-16,10.0.0.118,2026-06-03 02:06:00,1,0,1,1,0,10559,10559,0,2,1
host-16,10.0.0.118,2026-06-04 16:02:00,1,0,1,1,0,2693,2693,0,16,1
host-16,10.0.0.119,2026-06-02 21:57:00,1,0,1,1,0,42663,42663,0,21,1
host-16,10.0.0.12,2026-06-03 12:53:00,1,0,1,1,0,32737,32737,0,12,1
host-16,10.0.0.12,2026-06-04 20:01:00,1,0,1,1,0,21419,21419,0,20,1
host-16,10.0.0.120,2026-06-01 15:41:00,1,0,1,1,0,9827,9827,0,15,1
host-16,10.0.0.120,2026-06-02 06:49:00,1,0,1,1,0,42745,42745,0,6,1
host-16,10.0.0.122,2026-06-02 18:19:00,1,0,0,0,1,0,0,0,18,1
host-16,10.0.0.123,2026-06-02 04:42:00,1,0,1,1,0,32581,32581,0,4,1
host-16,10.0.0.123,2026-06-02 16:28:00,1,0,1,1,0,10986,10986,0,16,1
host-16,10.0.0.123,2026-06-04 10:59:00,1,0,0,0,1,0,0,0,10,1
host-16,10.0.0.123,2026-06-04 14:07:00,1,0,0,0,1,0,0,0,14,1
host-16,10.0.0.123,2026-06-04 18:55:00,1,0,1,1,0,14236,14236,0,18,1
host-16,10.0.0.124,2026-06-02 18:26:00,1,0,1,1,0,25636,25636,0,18,1
host-16,10.0.0.124,2026-06-04 07:46:00,1,0,0,0,1,0,0,0,7,1
host-16,10.0.0.124,2026-06-05 17:15:00,1,0,1,1,0,509,509,0,17,1
host-16,10.0.0.125,2026-06-02 21:18:00,1,0,1,1,0,7525,7525,0,21,1
host-16,10.0.0.125,2026-06-03 05:34:00,1,0,1,1,0,15064,15064,0,5,1
host-16,10.0.0.125,2026-06-04 15:17:00,1,0,1,1,0,14018,14018,0,15,1
host-16,10.0.0.125,2026-06-04 17:55:00,1,0,1,1,0,37560,37560,0,17,1
host-16,10.0.0.126,2026-06-05 23:34:00,1,0,1,1,0,46521,46521,0,23,1
host-16,10.0.0.127,2026-06-01 09:37:00,1,0,0,0,1,0,0,0,9,1
host-16,10.0.0.128,2026-06-01 08:41:00,1,0,1,1,0,17371,17371,0,8,1
host-16,10.0.0.128,2026-06-01 14:47:00,1,0,1,1,0,3347,3347,0,14,1
host-16,10.0.0.128,2026-06-04 06:25:00,1,0,0,0,1,0,0,0,6,1
host-16,10.0.0.129,2026-06-04 16:02:00,1,0,0,0,1,0,0,0,16,1
host-16,10.0.0.129,2026-06-04 17:56:00,1,0,1,1,0,43964,43964,0,17,1
host-16,10.0.0.13,2026-06-01 06:06:00,1,0,1,1,0,36496,36496,0,6,1
host-16,10.0.0.13,2026-06-02 03:10:00,1,0,0,0,1,0,0,0,3,1
host-16,10.0.0.13,2026-06-03 14:13:00,1,0,0,0,1,0,0,0,14,1
host-16,10.0.0.13,2026-06-03 21:41:00,1,0,1,1,0,36634,36634,0,21,1
host-16,10.0.0.130,2026-06-02 19:08:00,1,0,0,0,1,0,0,0,19,1
host-16,10.0.0.130,2026-06-03 09:15:00,1,0,1,1,0,2361,2361,0,9,1
host-16,10.0.0.130,2026-06-04 02:06:00,1,0,1,1,0,47075,47075,0,2,1
host-16,10.0.0.130,2026-06-05 11:53:00,1,0,1,1,0,22107,22107,0,11,1
host-16,10.0.0.131,2026-06-03 05:39:00,1,0,1,1,0,8513,8513,0,5,1
host-16,10.0.0.131,2026-06-04 07:58:00,1,0,0,0,1,0,0,0,7,1
host-16,10.0.0.132,2026-06-02 09:04:00,1,0,0,0,1,0,0,0,9,1
host-16,10.0.0.132,2026-06-03 08:25:00,1,0,1,1,0,13294,13294,0,8,1
host-16,10.0.0.132,2026-06-05 22:22:00,1,0,1,1,0,22975,22975,0,22,1
host-16,10.0.0.133,2026-06-03 05:07:00,1,0,1,1,0,36264,36264,0,5,1
host-16,10.0.0.133,2026-06-03 17:28:00,1,0,0,0,1,0,0,0,17,1
host-16,10.0.0.133,2026-06-04 06:27:00,1,0,1,1,0,33957,33957,0,6,1
host-16,10.0.0.134,2026-06-02 22:55:00,1,0,0,0,1,0,0,0,22,1
host-16,10.0.0.135,2026-06-02 14:34:00,1,0,1,1,0,10295,10295,0,14,1
host-16,10.0.0.137,2026-06-03 18:26:00,1,0,0,0,1,0,0,0,18,1
host-16,10.0.0.137,2026-06-04 06:04:00,1,0,1,1,0,11754,11754,0,6,1
host-16,10.0.0.137,2026-06-05 07:42:00,1,0,1,1,0,16768,16768,0,7,1
host-16,10.0.0.137,2026-06-05 18:54:00,1,0,1,1,0,33351,33351,0,18,1
host-16,10.0.0.138,2026-06-02 10:57:00,1,0,0,0,1,0,0,0,10,1
host-16,10.0.0.138,2026-06-03 14:51:00,1,0,0,0,1,0,0,0,14,1
host-16,10.0.0.138,2026-06-04 02:01:00,1,0,1,1,0,19659,19659,0,2,1
host-16,10.0.0.139,2026-06-01 12:14:00,1,1,0,0,1,0,0,0,12,1
host-16,10.0.0.139,2026-06-02 13:02:00,1,0,0,0,1,0,0,0,13,1
host-16,10.0.0.139,2026-06-02 14:51:00,1,0,0,0,1,0,0,0,14,1
host-16,10.0.0.140,2026-06-01 07:33:00,1,0,1,1,0,700,700,0,7,1
host-16,10.0.0.141,2026-06-01 00:25:00,1,0,1,1,0,42375,42375,0,0,1
host-16,10.0.0.141,2026-06-03 06:20:00,1,0,1,1,0,19193,19193,0,6,1
host-16,10.0.0.142,2026-06-05 16:02:00,1,0,1,1,0,44998,44998,0,16,1
host-16,10.0.0.143,2026-06-01 14:09:00,1,0,1,1,0,38248,38248,0,14,1
host-16,10.0.0.143,2026-06-04 21:06:00,1,0,1,1,0,37925,37925,0,21,1
host-16,10.0.0.144,2026-06-02 11:43:00,1,0,0,0,1,0,0,0,11,1
host-16,10.0.0.144,2026-06-02 15:29:00,1,0,0,0,1,0,0,0,15,1
host-16,10.0.0.144,2026-06-03 21:04:00,1,0,0,0,1,0,0,0,21,1
host-16,10.0.0.144,2026-06-05 06:00:00,1,0,1,1,0,9259,9259,0,6,1
host-16,10.0.0.145,2026-06-01 02:03:00,1,0,1,1,0,10135,10135,0,2,1
host-16,10.0.0.145,2026-06-03 05:40:00,1,0,1,1,0,41523,41523,0,5,1
host-16,10.0.0.146,2026-06-04 06:20:00,1,0,1,1,0,11126,11126,0,6,1
host-16,10.0.0.147,2026-06-05 12:43:00,1,0,0,0,1,0,0,0,12,1
host-16,10.0.0.148,2026-06-04 23:58:00,1,0,1,1,0,14139,14139,0,23,1
host-16,10.0.0.15,2026-06-01 04:09:00,1,0,1,1,0,27518,27518,0,4,1
host-16,10.0.0.15,2026-06-03 09:53:00,1,0,1,1,0,10355,10355,0,9,1
host-16,10.0.0.15,2026-06-03 12:46:00,1,0,1,1,0,35318,35318,0,12,1
host-16,10.0.0.151,2026-06-04 00:30:00,1,0,1,1,0,43943,43943,0,0,1
host-16,10.0.0.152,2026-06-03 12:34:00,1,0,0,0,1,0,0,0,12,1
host-16,10.0.0.152,2026-06-05 00:48:00,1,0,1,1,0,16135,16135,0,0,1
host-16,10.0.0.154,2026-06-04 08:08:00,1,0,0,0,1,0,0,0,8,1
host-16,10.0.0.155,2026-06-01 07:26:00,1,0,0,0,1,0,0,0,7,1
host-16,10.0.0.155,2026-06-01 21:11:00,1,0,0,0,1,0,0,0,21,1
host-16,10.0.0.156,2026-06-04 19:57:00,1,0,1,1,0,13764,13764,0,19,1
host-16,10.0.0.159,2026-06-04 21:42:00,1,0,1,1,0,4571,4571,0,21,1
host-16,10.0.0.16,2026-06-02 02:42:00,1,0,1,1,0,2552,2552,0,2,1
host-16,10.0.0.16,2026-06-04 17:42:00,1,0,1,1,0,20550,20550,0,17,1
host-16,10.0.0.16,2026-06-05 02:56:00,1,0,1,1,0,16361,16361,0,2,1
host-16,10.0.0.160,2026-06-03 14:56:00,1,0,0,0,1,0,0,0,14,1
host-16,10.0.0.160,2026-06-03 18:13:00,1,0,1,1,0,46412,46412,0,18,1
host-16,10.0.0.160,2026-06-03 19:17:00,1,0,1,1,0,4966,4966,0,19,1
host-16,10.0.0.160,2026-06-05 22:50:00,1,0,0,0,1,0,0,0,22,1
host-16,10.0.0.161,2026-06-01 13:54:00,1,0,0,0,1,0,0,0,13,1
host-16,10.0.0.162,2026-06-01 14:13:00,1,0,1,1,0,2075,2075,0,14,1
host-16,10.0.0.162,2026-06-01 20:25:00,1,0,0,0,1,0,0,0,20,1
host-16,10.0.0.163,2026-06-03 11:29:00,1,0,0,0,1,0,0,0,11,1
host-16,10.0.0.163,2026-06-03 21:29:00,1,0,1,1,0,6892,6892,0,21,1
host-16,10.0.0.163,2026-06-04 05:36:00,1,0,1,1,0,4700,4700,0,5,1
host-16,10.0.0.163,2026-06-04 06:17:00,1,0,0,0,1,0,0,0,6,1
host-16,10.0.0.163,2026-06-04 22:54:00,1,0,1,1,0,16626,16626,0,22,1
host-16,10.0.0.164,2026-06-04 16:48:00,1,0,1,1,0,26795,26795,0,16,1
host-16,10.0.0.165,2026-06-05 19:29:00,1,0,1,1,0,26395,26395,0,19,1
host-16,10.0.0.166,2026-06-05 12:06:00,1,0,1,1,0,41904,41904,0,12,1
host-16,10.0.0.166,2026-06-05 22:16:00,1,0,1,1,0,35297,35297,0,22,1
host-16,10.0.0.167,2026-06-02 07:24:00,1,0,0,0,1,0,0,0,7,1
host-16,10.0.0.167,2026-06-03 17:08:00,1,0,1,1,0,47189,47189,0,17,1
host-16,10.0.0.168,2026-06-02 14:24:00,1,0,1,1,0,17241,17241,0,14,1
host-16,10.0.0.168,2026-06-02 14:48:00,1,0,0,0,1,0,0,0,14,1
host-16,10.0.0.169,2026-06-03 04:40:00,1,0,1,1,0,571,571,0,4,1
host-16,10.0.0.169,2026-06-03 06:21:00,1,0,1,1,0,9935,9935,0,6,1
host-16,10.0.0.17,2026-06-04 15:08:00,1,0,1,1,0,26818,26818,0,15,1
host-16,10.0.0.170,2026-06-04 14:24:00,1,0,1,1,0,39462,39462,0,14,1
host-16,10.0.0.170,2026-06-05 05:35:00,1,0,1,1,0,30203,30203,0,5,1
host-16,10.0.0.171,2026-06-02 10:00:00,1,0,0,0,1,0,0,0,10,1
host-16,10.0.0.171,2026-06-03 18:36:00,1,0,1,1,0,2317,2317,0,18,1
host-16,10.0.0.172,2026-06-03 12:02:00,1,0,1,1,0,21633,21633,0,12,1
host-16,10.0.0.172,2026-06-04 23:20:00,1,0,1,1,0,14487,14487,0,23,1
host-16,10.0.0.172,2026-06-05 03:16:00,1,0,1,1,0,30483,30483,0,3,1
host-16,10.0.0.173,2026-06-03 06:19:00,1,0,1,1,0,32340,32340,0,6,1
host-16,10.0.0.173,2026-06-04 22:11:00,1,0,1,1,0,8962,8962,0,22,1
host-16,10.0.0.174,2026-06-05 08:23:00,1,0,0,0,1,0,0,0,8,1
host-16,10.0.0.175,2026-06-02 08:18:00,1,0,1,1,0,2853,2853,0,8,1
host-16,10.0.0.175,2026-06-03 14:36:00,1,0,0,0,1,0,0,0,14,1
host-16,10.0.0.177,2026-06-02 13:48:00,1,0,0,0,1,0,0,0,13,1
host-16,10.0.0.177,2026-06-02 19:36:00,1,0,0,0,1,0,0,0,19,1
host-16,10.0.0.177,2026-06-03 03:02:00,1,0,1,1,0,42489,42489,0,3,1
host-16,10.0.0.177,2026-06-03 16:39:00,1,0,0,0,1,0,0,0,16,1
host-16,10.0.0.177,2026-06-04 12:26:00,1,0,0,0,1,0,0,0,12,1
host-16,10.0.0.18,2026-06-01 07:13:00,1,0,0,0,1,0,0,0,7,1
host-16,10.0.0.18,2026-06-02 14:28:00,1,0,1,1,0,16131,16131,0,14,1
host-16,10.0.0.18,2026-06-03 07:28:00,1,0,0,0,1,0,0,0,7,1
host-16,10.0.0.180,2026-06-03 12:41:00,1,0,0,0,1,0,0,0,12,1
host-16,10.0.0.180,2026-06-04 11:47:00,1,0,1,1,0,46527,46527,0,11,1
host-16,10.0.0.181,2026-06-03 23:57:00,1,0,1,1,0,27681,27681,0,23,1
host-16,10.0.0.182,2026-06-02 08:44:00,1,0,1,1,0,1707,1707,0,8,1
host-16,10.0.0.183,2026-06-01 13:01:00,1,0,1,1,0,48934,48934,0,13,1
host-16,10.0.0.184,2026-06-05 15:31:00,1,0,0,0,1,0,0,0,15,1
host-16,10.0.0.185,2026-06-05 22:03:00,1,0,1,1,0,3526,3526,0,22,1
host-16,10.0.0.185,2026-06-05 23:18:00,1,0,1,1,0,45098,45098,0,23,1
host-16,10.0.0.186,2026-06-03 10:18:00,1,0,1,1,0,31075,31075,0,10,1
host-16,10.0.0.186,2026-06-04 13:33:00,1,0,1,1,0,16995,16995,0,13,1
host-16,10.0.0.186,2026-06-04 21:28:00,1,0,1,1,0,19560,19560,0,21,1
host-16,10.0.0.187,2026-06-02 08:52:00,1,0,1,1,0,13905,13905,0,8,1
host-16,10.0.0.187,2026-06-03 07:04:00,1,0,1,1,0,11033,11033,0,7,1
host-16,10.0.0.187,2026-06-03 16:44:00,1,0,1,1,0,917,917,0,16,1
host-16,10.0.0.188,2026-06-01 18:58:00,1,0,0,0,1,0,0,0,18,1
host-16,10.0.0.188,2026-06-02 23:49:00,1,0,1,1,0,45777,45777,0,23,1
host-16,10.0.0.188,2026-06-04 20:19:00,1,0,1,1,0,16800,16800,0,20,1
host-16,10.0.0.189,2026-06-03 06:48:00,1,1,0,0,1,0,0,0,6,1
host-16,10.0.0.189,2026-06-04 13:24:00,1,0,0,0,1,0,0,0,13,1
host-16,10.0.0.190,2026-06-03 10:42:00,1,0,0,0,1,0,0,0,10,1
host-16,10.0.0.190,2026-06-05 11:48:00,1,0,1,1,0,11412,11412,0,11,1
host-16,10.0.0.191,2026-06-01 10:19:00,1,0,0,0,1,0,0,0,10,1
host-16,10.0.0.191,2026-06-03 06:23:00,1,0,1,1,0,9604,9604,0,6,1
host-16,10.0.0.191,2026-06-05 12:48:00,1,0,1,1,0,17157,17157,0,12,1
host-16,10.0.0.193,2026-06-01 00:29:00,1,0,1,1,0,38580,38580,0,0,1
host-16,10.0.0.193,2026-06-02 14:45:00,1,0,1,1,0,47949,47949,0,14,1
host-16,10.0.0.193,2026-06-03 07:06:00,1,0,1,1,0,16644,16644,0,7,1
host-16,10.0.0.193,2026-06-03 08:59:00,1,0,0,0,1,0,0,0,8,1
host-16,10.0.0.193,2026-06-03 15:42:00,1,0,1,1,0,47140,47140,0,15,1
host-16,10.0.0.193,2026-06-03 23:36:00,1,0,0,0,1,0,0,0,23,1
host-16,10.0.0.193,2026-06-05 12:31:00,1,0,1,1,0,24232,24232,0,12,1
host-16,10.0.0.194,2026-06-01 23:26:00,1,0,1,1,0,44152,44152,0,23,1
host-16,10.0.0.194,2026-06-02 23:28:00,1,0,0,0,1,0,0,0,23,1
host-16,10.0.0.195,2026-06-01 20:41:00,1,0,0,0,1,0,0,0,20,1
host-16,10.0.0.196,2026-06-02 10:46:00,1,0,0,0,1,0,0,0,10,1
host-16,10.0.0.196,2026-06-05 14:10:00,1,0,0,0,1,0,0,0,14,1
host-16,10.0.0.197,2026-06-01 14:51:00,1,0,0,0,1,0,0,0,14,1
host-16,10.0.0.197,2026-06-05 04:00:00,1,0,1,1,0,46305,46305,0,4,1
host-16,10.0.0.198,2026-06-01 10:15:00,1,0,0,0,1,0,0,0,10,1
host-16,10.0.0.198,2026-06-03 03:09:00,1,0,1,1,0,32634,32634,0,3,1
host-16,10.0.0.199,2026-06-04 18:19:00,1,0,1,1,0,16601,16601,0,18,1
host-16,10.0.0.199,2026-06-05 01:17:00,1,0,1,1,0,6472,6472,0,1,1
host-16,10.0.0.2,2026-06-01 22:06:00,1,0,1,1,0,19780,19780,0,22,1
host-16,10.0.0.2,2026-06-05 07:01:00,1,0,0,0,1,0,0,0,7,1
host-16,10.0.0.20,2026-06-01 07:33:00,1,0,1,1,0,17964,17964,0,7,1
host-16,10.0.0.200,2026-06-03 17:31:00,1,0,1,1,0,32295,32295,0,17,1
host-16,10.0.0.201,2026-06-02 07:59:00,1,0,1,1,0,9935,9935,0,7,1
host-16,10.0.0.202,2026-06-01 09:42:00,1,0,1,1,0,26997,26997,0,9,1
host-16,10.0.0.202,2026-06-05 23:15:00,1,0,1,1,0,9818,9818,0,23,1
host-16,10.0.0.204,2026-06-02 19:51:00,1,0,1,1,0,32740,32740,0,19,1
